Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
/css/hpe_fonts/MetricWeb-Medium.woff-264,68,3279,356,28424,4522.93,0.000%,.01866,0.76,0.01,41432.0
/images/hpe-flag.png-267,68,525,284,2500,412.29,0.000%,.01868,0.02,0.01,985.0
/css/fonts/hpe-icons.woff-265,68,3309,309,41862,6020.66,0.000%,.01868,0.62,0.01,34251.0
/api/interface_type_api.php-266,68,882,344,5938,1188.46,0.000%,.01869,0.01,0.01,706.0
/api/interface_api.php-268,68,565,327,2897,387.13,0.000%,.01869,0.01,0.01,545.0
/form-factor-269,68,1100,288,5093,1179.32,0.000%,.01869,0.21,0.01,11350.0
/js/form-factor.js-270,68,559,264,2572,479.67,0.000%,.01870,0.05,0.01,2560.4
/api/form_factor_api.php-271,68,574,337,2492,431.86,0.000%,.01870,0.01,0.01,813.0
/api/form_factor_type_api.php-272,68,483,333,1443,182.22,0.000%,.01870,0.01,0.01,550.0
/images/M.2-Enablement-Kit-for-MLDL-single.jpg-276,68,2718,298,27003,4070.56,0.000%,.01870,0.54,0.01,29660.0
/images/SFF%20SATA.jpg-277,68,2277,280,17817,3418.02,1.471%,.01872,0.39,0.01,21388.9
/images/PCIe%20NVMe%20Workload%20Accelerator%20HHHL.jpg-273,68,2468,318,27342,3832.61,1.471%,.01873,0.54,0.01,29640.8
/mainstream-278,68,1331,292,7248,1645.47,0.000%,.01873,0.22,0.01,11949.0
/images/SSD%20SATA%20M.2%202280.JPG-275,68,2524,314,21614,3689.47,1.471%,.01877,0.54,0.01,29585.6
/css/lib-3b502e9f21.css-280,68,3122,317,16641,3602.58,0.000%,.01877,0.89,0.01,48753.0
/js/mainstream.js-282,68,5305,273,322038,38699.74,1.471%,.01879,0.03,0.01,1409.6
/images/LFF%20SATA.jpg-274,68,2583,299,39693,5707.08,1.471%,.01879,0.45,0.01,24398.0
/css/content.css-279,68,11692,402,128191,18885.00,4.412%,.01880,3.16,0.01,171912.4
/images/hpe-logo-white.png-285,68,1104,272,9192,1638.58,0.000%,.01888,0.03,0.01,1872.0
/css/app-1a3af07598.css-284,68,5729,274,336275,40408.26,1.471%,.01888,0.08,0.01,4205.5
/js/jquery.min.js-286,68,1879,310,19470,2890.58,0.000%,.01888,0.62,0.01,33494.0
/js/config.js-287,68,558,273,4003,560.82,0.000%,.01888,0.01,0.01,654.0
/images/hpe-flag.png-291,68,484,274,4506,526.42,0.000%,.01888,0.02,0.01,985.0
/css/fonts/hpe-icons.woff-288,68,2563,331,27097,4438.02,0.000%,.01888,0.63,0.01,34251.0
/css/hpe_fonts/MetricWeb-Light.woff-289,68,2610,319,20515,3980.77,0.000%,.01891,0.82,0.01,44604.0
/recommendation-292,68,1405,359,6428,1470.68,0.000%,.01891,0.33,0.01,17997.0
/css/customSlider.css-296,68,711,254,8978,1273.14,0.000%,.01892,0.03,0.01,1388.0
/css/jquery-ui.css-295,68,1229,274,13653,2185.39,0.000%,.01893,0.17,0.01,9432.2
