Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
/css/hpe_fonts/MetricWeb-Medium.woff-264,45,855,382,2261,437.66,0.000%,1.22326,49.49,0.61,41432.0
/images/hpe-flag.png-267,45,686,344,1623,340.13,0.000%,1.21694,1.17,0.59,985.0
/css/fonts/hpe-icons.woff-265,45,724,384,2977,449.67,0.000%,1.18765,39.72,0.58,34251.0
/api/interface_type_api.php-266,45,727,392,2141,405.82,0.000%,1.18787,0.82,0.72,706.0
/api/interface_api.php-268,45,706,429,1694,296.08,0.000%,1.16980,0.62,0.76,545.0
/form-factor-269,45,697,368,1348,297.23,0.000%,1.15568,12.81,0.71,11350.0
/js/form-factor.js-270,45,707,361,1829,287.29,0.000%,1.15166,2.84,0.50,2523.2
/api/form_factor_api.php-271,45,789,406,2384,397.10,0.000%,1.13956,0.90,0.68,813.0
/api/form_factor_type_api.php-272,45,858,426,3215,481.47,0.000%,1.13510,0.61,0.77,550.0
/images/M.2-Enablement-Kit-for-MLDL-single.jpg-276,45,924,425,3485,566.43,0.000%,1.10786,32.09,0.56,29660.0
/images/SFF%20SATA.jpg-277,45,700,379,1752,256.46,0.000%,1.10546,23.39,0.53,21664.0
/images/PCIe%20NVMe%20Workload%20Accelerator%20HHHL.jpg-273,45,877,372,2731,495.27,0.000%,1.10780,32.50,0.57,30039.0
/mainstream-278,45,750,363,1898,386.32,0.000%,1.11887,13.06,0.68,11949.0
/images/SSD%20SATA%20M.2%202280.JPG-275,45,836,367,1841,398.49,0.000%,1.11912,32.77,0.55,29983.0
/css/lib-3b502e9f21.css-280,45,914,382,2268,502.40,0.000%,1.08113,51.47,0.49,48753.0
/js/mainstream.js-282,45,681,339,2858,427.44,0.000%,1.08452,1.47,0.47,1386.0
/images/LFF%20SATA.jpg-274,45,738,359,2364,403.24,0.000%,1.07945,26.06,0.52,24718.0
/css/content.css-279,45,2424,468,7699,1644.76,0.000%,.92606,158.85,0.41,175653.0
/images/hpe-logo-white.png-285,45,759,349,1901,410.29,0.000%,.92791,1.70,0.45,1872.0
/css/app-1a3af07598.css-284,45,642,341,2710,484.38,0.000%,.94468,3.89,0.43,4221.0
/js/jquery.min.js-286,45,865,374,2685,550.15,0.000%,.93143,30.47,0.40,33494.0
/js/config.js-287,45,681,346,2371,385.62,0.000%,.93199,0.60,0.40,654.0
/images/hpe-flag.png-291,45,682,338,2834,425.73,0.000%,.93168,0.90,0.45,985.0
/css/fonts/hpe-icons.woff-288,45,919,372,2488,557.27,0.000%,.91940,30.75,0.45,34251.0
/css/hpe_fonts/MetricWeb-Light.woff-289,45,1153,363,3647,865.06,0.000%,.90946,39.61,0.45,44604.0
/recommendation-292,45,1479,401,6340,1713.82,0.000%,.94643,16.63,0.58,17997.0
/css/customSlider.css-296,45,796,341,1649,423.77,0.000%,.95174,1.29,0.43,1388.0
/css/jquery-ui.css-295,45,624,349,1874,323.90,0.000%,.95375,8.73,0.43,9372.6
/css/hpe_fonts/MetricWeb-Medium.woff-290,45,929,375,2593,495.93,0.000%,.95063,38.46,0.47,41432.0
/css/bootstrapslider.css-294,45,785,338,2557,556.99,0.000%,.95289,2.57,0.43,2757.2
/js/jquery-ui.min.js-297,45,1283,402,2946,748.37,0.000%,.94689,67.29,0.42,72773.0
/css/bootstrap/bootstrap.min.css-293,45,739,350,3327,492.28,0.000%,.97188,20.15,0.45,21229.7
/js/validation.js-302,45,688,331,2329,439.69,0.000%,.97781,1.21,0.43,1268.1
/js/customSlider.js-304,45,708,342,2000,417.20,0.000%,.98048,2.25,0.43,2347.6
/js/bootstrap/bootstrap.min.js-299,45,658,350,1487,330.84,0.000%,.98260,13.12,0.44,13671.7
/images/hpe-logo-white.png-301,45,648,340,1445,329.22,0.000%,1.00411,1.84,0.49,1872.0
/js/recommendation.js-303,45,571,336,1402,274.75,0.000%,1.01246,7.29,0.44,7370.8
/css/lib-3b502e9f21.css-300,45,976,368,3849,728.20,0.000%,1.00073,47.65,0.46,48753.0
/js/jquery.min.js-308,45,775,360,2820,559.77,0.000%,.99344,32.49,0.43,33494.0
/images/HPE%20SSD%20Portfolio%20Alignment.jpg-305,45,3118,500,11515,2052.33,0.000%,.91863,238.76,0.47,266142.0
/js/config.js-310,45,668,329,1806,460.37,0.000%,.93922,0.60,0.41,654.0
/api/result_api.php-312,45,2505,408,8359,2603.14,0.000%,.92473,9.51,0.84,10530.0
/images/hpe-flag.png-315,45,791,333,2368,612.02,0.000%,.93510,0.90,0.45,985.0
/api/server_model_api.php?sid=5-313,45,1888,385,8719,2452.24,0.000%,.86710,0.46,0.53,548.0
/css/fonts/hpe-icons.woff-311,45,948,356,2891,713.76,0.000%,.86230,28.84,0.42,34251.0
/api/get_server_compatibility_api.php-317,45,1595,373,8411,2170.39,0.000%,.86240,0.59,0.61,703.0
/api/get_server_compatibility_api.php-316,45,1163,374,5904,1220.13,0.000%,.78377,0.45,0.54,587.0
/api/get_max_values_api.php-314,45,1580,377,7300,1733.36,0.000%,.75956,0.45,0.70,609.0
/api/get_server_compatibility_api.php-321,45,1546,384,8631,1787.16,0.000%,.76775,0.53,0.54,703.0
/api/get_server_compatibility_api.php-322,45,1390,398,7532,1548.74,0.000%,.71034,0.49,0.50,703.0
/api/get_server_compatibility_api.php-318,45,1262,380,7157,1558.82,0.000%,.72663,0.50,0.51,703.0
/api/get_server_compatibility_api.php-319,45,1392,390,6396,1468.89,0.000%,.72856,0.47,0.51,658.0
/api/get_server_compatibility_api.php-320,45,1627,374,6057,1728.61,0.000%,.74158,0.51,0.52,703.0
/api/get_server_compatibility_api.php-327,45,1738,393,7528,1748.39,0.000%,.73365,0.50,0.52,703.0
/api/get_server_compatibility_api.php-329,45,1765,373,6214,1871.96,0.000%,.73545,0.50,0.52,703.0
/api/get_server_compatibility_api.php-323,45,1436,380,7284,1514.78,0.000%,.71389,0.49,0.50,703.0
/api/get_server_compatibility_api.php-325,45,1601,387,6029,1648.69,0.000%,.70027,0.48,0.49,703.0
/api/get_server_compatibility_api.php-330,45,1645,378,5871,1681.54,0.000%,.67380,0.46,0.47,703.0
/api/get_server_compatibility_api.php-331,45,1555,381,7532,1597.50,0.000%,.67397,0.46,0.47,703.0
/api/get_server_compatibility_api.php-326,45,2105,389,7319,1999.06,0.000%,.65710,0.38,0.45,587.0
/api/get_server_compatibility_api.php-332,45,1817,380,6390,1945.59,0.000%,.67921,0.47,0.48,703.0
/api/get_server_compatibility_api.php-334,45,1283,377,4353,1209.81,0.000%,.68070,0.44,0.47,658.0
/api/get_server_compatibility_api.php-333,45,1472,377,6389,1668.35,0.000%,.68075,0.44,0.47,658.0
/api/get_server_compatibility_api.php-336,45,1789,382,11768,2234.54,0.000%,.68131,0.47,0.48,703.0
/api/get_server_compatibility_api.php-337,45,1597,388,5977,1632.18,0.000%,.70217,0.48,0.50,703.0
/api/get_server_compatibility_api.php-339,45,1347,382,6398,1548.49,0.000%,.71317,0.49,0.50,703.0
/api/get_server_compatibility_api.php-338,45,1291,376,8643,1710.32,0.000%,.68864,0.47,0.49,703.0
/api/get_server_compatibility_api.php-335,45,1924,376,7529,2029.37,0.000%,.66269,0.45,0.47,703.0
/api/get_server_compatibility_api.php-342,45,1583,386,6015,1650.12,0.000%,.61208,0.42,0.43,703.0
/api/get_server_compatibility_api.php-341,45,1505,378,5488,1362.39,0.000%,.61189,0.42,0.43,703.0
/api/get_server_compatibility_api.php-343,45,1948,377,6103,1830.46,0.000%,.61170,0.42,0.43,703.0
/api/get_server_compatibility_api.php-346,45,1917,385,6001,1723.07,0.000%,.59980,0.41,0.42,703.0
/api/get_server_compatibility_api.php-348,45,1770,387,6007,1752.57,0.000%,.60002,0.41,0.42,703.0
/api/get_server_compatibility_api.php-349,45,1969,385,5988,1769.91,0.000%,.60155,0.41,0.42,703.0
/api/get_server_compatibility_api.php-352,45,1808,383,6042,1854.38,0.000%,.59392,0.41,0.42,703.0
/api/get_server_compatibility_api.php-340,45,1903,377,11768,2096.02,0.000%,.60446,0.41,0.43,703.0
